"TripID","Site","TrapType","FoodDim1","FoodDim2","ConsDim1","ConsDim2"
"LFTYY6847D","Mwaembe","Traditional",2.60496827387514,0.318238799696429,-1.25394798792453,1.1047966698897
"SOGUH8477C","Mwaembe","Traditional",-0.735808155974797,-0.172747246584226,-1.02026617837613,1.5792133534334
"JOZFY7296G","Mwaembe","Traditional",1.77505812477767,0.00900503521588382,1.21852619516584,-1.22166923936957
"PSXDJ6219K","Mwaembe","Traditional",0.751732555898157,0.609791956494105,-0.80943390985498,-0.353149399141122
"YACLS5553V","Mwaembe","Traditional",0.190422207583336,0.298228690458078,-1.38306325945998,0.771374659851216
"OLUHW3800P","Mwaembe","Traditional",-0.21978069197409,0.467907347040205,0.441684733027002,-1.39140981868699
"HLPTE2690N","Mwaembe","Traditional",1.92719632094933,0.203147317126949,-1.2658292298835,1.02501465227699
"IBHOX8285E","Mwaembe","Traditional",0.722810546400813,-0.0430991160554444,0.0876857405074513,0.0248810050373483
"ZTAYS2911Q","Mwaembe","Traditional",0.200941128618542,-0.00841621415729755,-0.52967934820495,0.394820834593365
"CYPPU8506A","Mwaembe","Traditional",-0.478817644897837,0.046149333751451,1.17781834562144,-1.23056394221589
"UEWHA7367U","Mwaembe","Traditional",0.825351043996527,0.109640250501328,0.55052952924766,-0.785312869011062
"HRGBY1390G","Vanga","Traditional",-0.541296903349238,0.442894693147511,-1.53162592107065,-0.578043058527763
"KGRRS6613Q","Vanga","Traditional",-0.547602218807605,0.804674298802815,-2.109496339725,-0.419669100176541
"HIBQG5231D","Vanga","Traditional",-1.0356114870452,0.076727218437434,-2.26380562759302,-0.698196790589282
"HWHUN3082Z","Vanga","Traditional",-0.0485197211358953,1.14041742086981,-0.337849836703055,-1.17731243537789
"TZMYH4467A","Vanga","Traditional",-0.375604746400575,1.95146685633661,-2.62370367647913,-0.364604982887711
"MAMXS3551H","Vanga","Traditional",-1.15484070942072,0.183394249331022,-2.21247329728759,-1.24515460033383
"YZOYD8052J","Vanga","Traditional",-1.39833401377563,0.108337615285194,-2.5884019476232,-0.0345690342189045
"ZNFZJ3663G","Vanga","Traditional",-0.120352358715368,1.22094348630892,-0.772529151026211,-1.79369679663849
"NDRBY6243J","Vanga","Traditional",-0.542677821968181,-0.810827126174475,0.155569763462147,-1.45674180288829
"VAVUE5659K","Vanga","Traditional",0.51466505439965,0.586511987119238,0.100560557657239,-2.11950789171425
"ALWNW1322K","Vanga","Traditional",0.268786874936309,0.88000205530293,-1.6267176534118,-0.616231736368757
"EOXLH2494J","Vanga","Traditional",-0.519146864331798,0.0906078345815641,-0.0672495509948934,-2.25662906852264
"DDDNU6874N","Vanga","Gated",-0.23075010291187,-0.262877348150833,-1.43436197193972,0.208517729729485
"OKDAD4295Q","Vanga","Traditional",-1.50038436299347,0.329043917558191,-2.74043677460154,-0.432819164063733
"EXUKP4162N","Vanga","Gated",0.1338198714212,-2.4563788033751,2.99251241718493,0.546632383118908
"AOENP8320S","Vanga","Gated",-1.09990226182901,0.179139929160729,-1.87239231120496,0.446643750439396
"FLJUC7873I","Vanga","Traditional",-1.50859047039308,0.185313590255575,-2.32321524806196,-0.267909980923823
"XQDPH2079B","Vanga","Traditional",-1.44420070065496,-0.0222566240632574,-0.819999701746351,-2.09270829137615
"VIGRW0507H","Vanga","Traditional",1.00591759103473,1.39533156516053,-2.23213236017863,-0.0997599979828972
"RFTZK7654J","Vanga","Traditional",-0.72985277019709,-0.284031131301465,-0.477739340239291,-1.96831019935175
"BNYRN9383M","Vanga","Gated",-0.29917542966217,-0.324444018368908,-1.39122796695271,0.443805130584312
"XBYHG1915N","Vanga","Gated",1.58835987224897,-0.084138633068942,-0.364084573506726,0.573770813817167
"JVCOC7746G","Vanga","Gated",2.70146908072083,2.8660596623322,0.530815589777924,-1.47205742291574
"CUSJJ6341N","Vanga","Gated",-1.15958713867075,0.1046332386823,-1.28630244439827,0.46740127217338
"TJJYO8968Q","Vanga","Traditional",-0.543313771323382,0.387339761740706,-1.29033323080585,-1.14591851524531
"BMBJV1463Z","Vanga","Traditional",-0.28183611225495,0.756183352831426,-2.67389315523077,-0.189560912455787
"ZRPIV1152C","Vanga","Traditional",-0.810550697505568,0.968254383855345,-2.73852518852818,-0.593275787212761
"IJBNK3768B","Vanga","Gated",-1.04998039571578,0.0868444473918688,0.261853012431042,-1.53082599529327
"CCWLL7106Z","Jimbo","Traditional",1.60458962725986,-0.185171870188566,1.43488600704882,0.812885206953226
"YLFDI1620M","Jimbo","Traditional",-0.762413825686454,-0.727226772471241,-0.788023972532838,1.29238449818411
"JTYMT3126E","Jimbo","Traditional",-1.80979071452042,0.847399702834424,-2.72019081716886,1.36350407823019
"VLKHP1552P","Jimbo","Traditional",-0.713546939777,-1.05784935771973,0.156620859402612,1.12472686626911
"FEZJE0983X","Jimbo","Traditional",-0.921006990894246,-0.638837734443218,0.0455790753940218,1.16267658969914
"EEHER1851S","Jimbo","Traditional",-1.03084306751487,-0.328686145782505,1.41871057837282,-1.07255593904038
"WTCYS0929V","Jimbo","Traditional",-0.941511849968731,-0.54836640890589,-1.50068393320016,1.33844069470512
"KZFUI6472H","Jimbo","Traditional",-0.868083349759095,0.559004681116865,-2.59930285495376,1.38344287725937
"MVKWK6714U","Jimbo","Traditional",-0.700285186956464,0.26174468552824,-2.37339622071324,1.55566488247074
"ZQOBG3503M","Jimbo","Traditional",2.81069392877424,4.12248297213238,1.51149573055773,0.812264288982198
"DOTHV4551C","Jimbo","Traditional",-0.634122509934541,-0.808666829264678,1.51603071665885,-0.644346007068959
"MEKNZ5215D","Jimbo","Traditional",-0.547773621586977,-0.704011528010859,0.105583315950609,0.505988534794438
"LENKJ5018B","Jimbo","Traditional",-0.969571325079354,-0.57083214375039,-1.39453272923539,1.09660879173062
"YNAIL2494M","Jimbo","Traditional",2.35167380397242,3.07745900289902,0.311029098553882,1.12786685751669
"KPQKC9863I","Jimbo","Traditional",-0.372482200982934,-1.32165427026066,0.688601100419516,1.33215143337774
"WSZGB2683Z","Jimbo","Traditional",-1.51885535867061,0.279882193089332,-2.37660347126138,1.3445691364654
"LZGAC9442I","Jimbo","Traditional",-1.28819641925063,-0.118118826012028,-1.64168188164142,1.24848026632411
"KWDYM3158J","Jimbo","Traditional",-1.38024369091805,-0.0346249868727345,0.0908703241848285,-0.106833956353942
"EXECW4293K","Jimbo","Traditional",-0.338128636897787,-1.19565377256881,1.55320668857283,-0.687209539060311
"ICGQH2834W","Jimbo","Traditional",-1.608404218157,0.554979833496734,-2.40552920432745,0.989029355577746
"UJABI4519B","Jimbo","Traditional",-1.65053200172561,0.49929184216074,-2.57398450480582,1.35968587573944
"MVCHF2356C","Jimbo","Traditional",-0.206968993822956,-0.845284850076611,1.32105916011533,-0.594201704249776
"AZQPP6397U","Jimbo","Traditional",-0.589418745136265,-0.46359206301392,-0.0965550853812466,0.689697849568241
"AUQDL7398G","Jimbo","Traditional",-1.51029675606272,0.209636338387425,-2.06629843476812,1.42742270812214
"KAOQX5852L","Jimbo","Traditional",-1.6019453075118,0.490699841418166,-2.07556952212082,1.0136768621257
"AKEKT7368X","Jimbo","Traditional",-1.29261246215362,0.0271206338992009,0.0104118292115447,-0.29292212790224
"WBEMU5594U","Jimbo","Traditional",-1.28048676461642,-0.483249463008606,-1.40007600305458,0.953646819363915
"ZARKV5198C","Jimbo","Traditional",-0.745482318016167,-0.871751627228477,0.611114894195912,0.36606008023383
"DOCPQ0506U","Vanga","Traditional",-1.28846211308718,-0.320439413275858,-1.96084823867194,-0.159667481007736
"OEDDI0985T","Vanga","Traditional",-0.725571596490916,-0.139977766592168,-0.102020839147395,-2.26422662720388
"FLGNX7994V","Vanga","Traditional",-1.2269799722601,-0.159998234034663,-0.835437842790733,-1.07315365519894
"GWMRT3372D","Vanga","Traditional",-1.59480973436662,0.228274118543467,-3.23301633304811,0.0626414190877228
"VYTKZ1255G","Vanga","Traditional",-1.25033707459576,0.0489391092446988,-2.60966864072661,-0.116995683287819
"ARLBL8977X","Vanga","Traditional",-1.06614293607785,0.235324640128197,-2.40466753968181,-0.820553703151654
"SXTPF5531T","Vanga","Traditional",1.63233460997117,3.48484528491342,-0.671349370129265,0.0564926454120652
"DCYNK6483I","Vanga","Traditional",-1.41157901501275,0.135879885497302,-2.89086825767045,0.340995050249056
"ZZAYJ1438T","Vanga","Traditional",2.82046171843085,5.45232024944248,-0.992748124411174,-1.03820574648053
"CCBLA7250P","Vanga","Traditional",-1.89532842899536,0.772399571538113,-4.04227416570046,0.339270199789986
"HESEE3695B","Vanga","Traditional",-1.80435142116117,0.61153941672714,-3.83281083616877,0.353037110788335
"DIXTH1664I","Vanga","Traditional",-0.431498475584295,-1.41187793188972,0.692314214510484,-0.477704465703412
"CSWSV2740X","Vanga","Traditional",-1.6543727633656,0.479533759412347,-2.98828632479001,-0.255505416884432
"YIIQZ2908N","Vanga","Traditional",-1.69276581118882,0.225899542476523,-3.94594564719951,0.335795942879024
"HVKNG7577I","Vanga","Traditional",-2.00697509702192,1.08339918140323,-4.00100193715051,0.348760979733535
"TMUBX1350X","Vanga","Gated",4.55336990816957,4.06830357883409,1.91696963523966,-0.544347258975358
"AORYQ4164R","Vanga","Traditional",-1.76204307869797,0.444294349372947,-3.75018769751783,0.182994831778113
"VXMGZ2199J","Vanga","Traditional",-1.70920552460161,0.579932055474587,-3.49105318104238,0.361882415182217
"FSOFG1595P","Vanga","Traditional",-1.64883148765916,0.37460635672174,-3.51598132353978,0.355935268300628
"MYYXF2016V","Vanga","Traditional",-1.76346983637771,0.714776817814512,-3.47998353756698,0.276455329376901
"HKRLD6744T","Vanga","Traditional",-1.71830392691915,0.571900448583747,-2.4515412074371,-0.445255005482712
"JYELQ8301E","Vanga","Traditional",1.24751171721712,-1.54505999138477,-1.04572856700826,0.638243450401918
"PVMOL6702I","Vanga","Traditional",2.54636888576683,6.08979632025933,-0.297649876521835,-0.872878681431633
"VSQQA8105B","Vanga","Traditional",0.362735259409951,-1.13088080751945,-0.800596355328334,0.215989055016509
"YCLPE1826Q","Vanga","Traditional",-0.942213236119674,-0.595556231533139,-2.33780753163478,0.109810101325258
"MMKUB5301I","Vanga","Traditional",0.47769769431943,1.4506631607589,-2.32351742595938,-0.370015030977869
"QXEFE2300E","Vanga","Traditional",-1.7330723566255,0.479950769935662,-3.65288740914551,0.149787414631552
"RQFUT5711K","Vanga","Traditional",0.28069729863106,0.704369876573879,-0.862465487430442,-0.490000984302225
"BSGKD6280X","Vanga","Traditional",4.41350991293663,5.75575961514663,1.25244703498149,-1.63053500564915
"MVQCK0074R","Vanga","Traditional",-1.11480638563192,-0.244328401075986,-2.35859372332852,-0.447742390688918
"GRGJV3393K","Vanga","Gated",-0.744890456193803,-0.106711213950065,-0.500222470132762,-0.716906019145581
"ZIJBT6054Q","Vanga","Traditional",-1.46059112451543,0.126624930307427,-2.87466324805817,0.242991716134752
"QOBRU8080L","Vanga","Traditional",-1.60845205445096,0.419714153018552,-3.01325396429666,0.116311734944364
"IOJCZ9442X","Vanga","Traditional",-1.16095431671207,-0.263058781189694,-1.9945248000081,0.168117222852962
"TEJNL1110X","Vanga","Gated",2.84047004869307,4.73508546466183,-0.697555949515936,0.542866125623092
"JZXIV9852O","Vanga","Gated",-1.23647057209589,-0.183155069836121,-0.761770716470388,0.519163750064729
"PBZHO8432M","Vanga","Gated",-0.0401654925044522,0.451589231618494,-0.807886346441886,-0.0184565002298519
"GDJYQ8209C","Vanga","Gated",0.246181923590367,-1.18251468239525,0.13934441181484,0.0509136866681084
"JFUES7819U","Vanga","Traditional",-1.2570176857074,-0.153353458195037,-2.66414380510898,-0.14776997311564
"QHFNO5525X","Vanga","Traditional",-1.34769421659779,0.299324143874705,-3.35088003208777,0.0301905299645064
"YYTQO8578S","Jimbo","Traditional",-0.813299072724789,-0.711427922887491,1.41173208987948,-1.07408074524261
"UBCDQ2437V","Jimbo","Traditional",-1.28962279423888,0.102952693993674,0.984299669663356,-1.16747512512905
"XVPUB7068C","Jimbo","Traditional",-1.07470031558937,-0.172854966908054,1.20717514591891,-1.11877662704541
"XLASN8391A","Jimbo","Traditional",-1.51996398557731,0.296925423200428,0.891689311949861,-1.18771057410445
"HQKRM7813P","Jimbo","Traditional",-0.292465623033246,-1.25905948636428,1.1086095218821,0.0963212602365087
"NGVRS0264K","Jimbo","Traditional",-1.11501724774964,-0.0786259120187126,1.28604660441117,-1.10154314028065
"BWJHM8327E","Jimbo","Traditional",-0.846449476324795,-0.608950625023444,1.55088471147839,-0.571636181260591
"PLPST8461B","Jimbo","Traditional",-0.64286697766765,-0.440537629001522,1.32421021335904,-1.09320435636221
"RDCZD1003J","Jimbo","Traditional",-1.20649244665941,-0.121124745671329,1.25733303196467,-1.1078170824669
"TZITG5847V","Jimbo","Traditional",-0.983388037777727,-0.503653585929923,0.622590033094757,-0.46015114447612
"CKDLP4526P","Jimbo","Traditional",-1.26664753434054,0.148560897888585,0.83775141130354,-1.19949605537583
"ZCLKE8491T","Jimbo","Traditional",-0.977606288174492,-0.500547336529159,-1.70157571998359,1.06991571882094
"LEUYV9169M","Jimbo","Traditional",-0.171521656130544,-0.882991097078775,1.19768734117624,-0.46587953307237
"SEAOE5554C","Jimbo","Traditional",0.205061012122412,-0.0586726247024344,1.59446510338988,-1.03415341246576
"MMVRM0314D","Jimbo","Traditional",-1.65382905622241,0.576980303099559,-1.62106477400402,0.732863370707917
"UDAKX7880Q","Jimbo","Traditional",-0.0118276279044353,-1.98410756721797,1.69368554590547,0.945222335062156
"NMUMH7639O","Jimbo","Traditional",-0.724259903830346,-0.393885130513891,0.872723154775769,-1.19185469702149
"ZMMJW5904M","Jimbo","Traditional",-1.22642783853404,0.0206860364297013,0.866246905984616,-1.1932697633834
"LYXOO9500O","Jimbo","Traditional",-0.79108983414502,-0.598822127615695,0.89779548938152,-1.1863763686775
"HPPJO0284B","Jimbo","Traditional",1.9145638863596,1.00423402336131,1.7735399890464,-0.124835166945662
"NGTWO8894E","Jimbo","Traditional",-0.817130996504382,-0.541630807518281,1.28477448411291,-1.1018210997446
"NJPQT1860O","Jimbo","Traditional",-0.0579112377632675,-0.224998595559956,1.25678783755115,-1.10793620795144
"FOWSZ1180G","Jimbo","Traditional",-0.260177806978566,0.986668934673603,1.03925526654829,-1.15546727628651
"JQWMN8349L","Jimbo","Traditional",-0.282527817252297,1.72913899184341,0.691672858900008,-1.23141435443593
"NZBGJ5597J","Jimbo","Traditional",-0.229787154116512,-0.616392108325665,1.64732876911765,-1.02260265251949
"YYRHU1494Q","Jimbo","Traditional",0.0353400327853505,0.029790700836845,1.61912109666275,-0.7450494571629
"PUUSP6185J","Jimbo","Traditional",-0.545095582570025,-1.08031020545689,0.368617612661998,0.840728761191747
"SAJJZ4320W","Mkunguni","Traditional",-1.01729632991007,0.0233690807035235,1.90900987682271,-0.190857317355615
"MOUCU3048G","Mkunguni","Traditional",-0.94797801774298,-0.0784094226430841,1.75635544103123,-0.224212453029347
"UTDXM9316R","Mkunguni","Traditional",0.0641255377912236,-0.32767132071313,1.93560875578637,-0.185045437654891
"PARLI7775F","Mkunguni","Traditional",-0.931045918979691,-0.0759964098077588,1.35775774757572,-0.31130641839964
"PQCAB6874B","Mkunguni","Traditional",-0.663328089399389,-0.347808680604563,1.91607721181305,-0.189313098111464
"KHVNV8151Y","Mkunguni","Traditional",0.363562453634898,0.336266049393488,1.9108271915345,-0.190460232407122
"KDSAQ1907F","Mkunguni","Traditional",0.212849653154285,-0.301335346574042,1.82561532393662,-0.209079104436636
"VEOWQ3514Q","Mkunguni","Traditional",-0.820981830893034,-0.358270446572844,1.80299985196751,-0.214020606017929
"ROTYN8348A","Mkunguni","Traditional",-1.30867617861076,0.0291237838050529,1.83692305992117,-0.206608353645989
"MOHIV1907A","Mkunguni","Traditional",-1.44998591410516,0.119668562247947,1.87084626787484,-0.199196101274048
"LERYU7384M","Mkunguni","Traditional",-0.683120896952827,-0.144770425288281,1.95226196696363,-0.181406695581393
"PEYNB8385E","Mkunguni","Traditional",-1.11993311721285,0.0645037715396999,1.76059584202544,-0.223285921482854
"DTUKE2214T","Mkunguni","Traditional",-1.08259280481908,-0.149699499918657,2.32880957524926,-0.0991306942528601
"KIZOC8851F","Mkunguni","Traditional",0.672877515582121,0.342284156434531,2.29900561397567,-0.105642887408211
"UFPOY4293W","Mkunguni","Traditional",-1.2228083399124,0.158244123392937,1.75126695983818,-0.225324290885138
"XOQIC0665S","Mkunguni","Traditional",-1.30133897430638,0.296102445570533,1.473944734817,-0.285919454025746
"AORTT4743L","Mkunguni","Traditional",-0.826827008299055,-0.136060318160515,1.63903768019149,-0.249846492482305
"GIWDK0296C","Mkunguni","Gated",0.0755136118201953,0.280518129431034,1.58583444081419,-0.1126626101295
"NGWTD7897I","Mkunguni","Traditional",0.772069909113634,0.554998877039476,2.3152402920678,-0.102095595201636
"ZVWEQ4426C","Mkunguni","Traditional",-1.34821529520495,0.393921115930246,1.30093637425333,-0.32372194112264
"EJDBN3159Q","Mkunguni","Traditional",0.711342572573678,0.536208521765018,2.25757083854656,-0.114696424233935
"INTXS1324E","Mkunguni","Gated",-1.07681106112257,-0.0304775259976247,1.58305890561798,-0.11326906714175
"AOTLX3194P","Mkunguni","Traditional",-1.06942925376513,-0.0287007623364739,1.85630775018041,-0.202372780862023
"NITAQ4854J","Mkunguni","Gated",0.0425759658352198,0.320950512680926,1.82439829934546,-0.0605361859813758
"NJVKJ2925V","Mkunguni","Traditional",-1.26669134680179,0.266769969596696,1.39979829457543,-0.302120519924415
"FSPOY7582L","Mkunguni","Gated",-0.95061897162117,-0.385244375484188,1.71875173743262,-0.0836200576539905
"WJTRI2785I","Mkunguni","Gated",-0.993036652807135,-0.373354619690561,1.70439961099069,-0.0867560105805801
"SLWYC5544W","Mkunguni","Traditional",-0.60361563414036,-0.525489584228738,2.26661702733421,-0.112719823601418
"JEKCV3609F","Mkunguni","Traditional",-0.899256246035939,-0.165634743020212,1.72328031327641,-0.231439399091988
"KIJKM9060V","Mkunguni","Gated",-0.668194124515575,-0.615302378935995,1.7292370926183,-0.0813289978299366
"XAGPR0376P","Mkunguni","Gated",-1.252084761992,0.0335337586068181,1.71390556486782,-0.084678950849981
"ALDPT3188S","Mkunguni","Traditional",-1.40326715741681,0.318804462259494,1.46376777243091,-0.288143129737328
"QMMXD4838U","Mkunguni","Traditional",-1.02664436314319,-0.0643442136419337,1.74646117204475,-0.226374359971162
"TNZBG9997O","Mkunguni","Gated",-1.03739021638943,-0.206888371631881,1.53587480728244,-0.123578836349993
"ZEGGK2939Y","Mkunguni","Gated",-1.23346936296894,0.12757929864394,1.43767372867372,-0.145035863021492
"WSAER0031G","Mkunguni","Gated",-0.26605699228695,0.0608100342842849,1.64266682816513,-0.100244680831056
"NWABS9960W","Mkunguni","Traditional",2.70220161325604,5.88905478690701,1.55807429054208,-0.267537068143335
"KRWNN9909L","Mkunguni","Traditional",0.555558360745838,-0.616112516980697,3.13860501082878,0.0778103587973034
"EDOWU0828N","Mkunguni","Traditional",-0.72534358344702,-0.198284223336376,1.63903768019149,-0.249846492482305
"TKPXG4806T","Mkunguni","Traditional",0.999583389153279,1.07279491146327,1.95807737404139,-0.180136023746204
"WUKYO0239O","Mkunguni","Traditional",-0.679742428513397,-0.299653555927585,2.05257773905516,-0.159487606424372
"OYFAD6441K","Mkunguni","Gated",0.387656833247433,1.33173868996831,1.47407768755813,0.074251454112618
"RRYZC9961S","Mkunguni","Gated",-1.00089947909739,-0.291926485496183,1.58305890561798,-0.11326906714175
"UYPRL0194C","Mkunguni","Gated",0.740083506356357,0.993526617039034,2.38385863337409,0.0617064154133577
"BCQNQ6642A","Mkunguni","Traditional",-1.32834330500554,0.171049247986338,1.78179784699648,-0.218653263750392
"XXPVW6839L","Mkunguni","Traditional",-1.045763991469,0.0830976828671264,1.65882621816446,-0.245522678598674
"KGEXT3655I","Mkunguni","Gated",-0.815623361452706,-0.506648652631288,1.99115509730052,-0.0240996711073123
"NPJWX6452A","Mkunguni","Gated",-0.803806632326788,-0.486183004162416,2.03989143939394,-0.0134507351996282
"XNCEL3435Z","Mkunguni","Traditional",-0.984155138141012,-0.0951869647828565,1.52228530615097,-0.275356994395731
"TQFUU8766C","Mkunguni","Traditional",-1.20844019118955,0.206867016653318,1.47103703127812,-0.286554789943341
"LFQDA0227S","Mkunguni","Traditional",-1.52846812920249,0.437226520125796,1.16524354243869,-0.353370950610399
"BWDJQ5113M","Mkunguni","Gated",-0.836310362901408,-0.368266535116639,1.92017078465748,-0.039609809195598
"RUEKI7607N","Mkunguni","Traditional",0.996833744183233,1.26309785510891,1.75671890397359,-0.224133036039647
"MLRHK1436U","Mkunguni","Gated",-0.679896695514948,-0.429771910556974,1.59662818879945,-0.110304166192974
"XSUDG9375U","Mkunguni","Gated",-1.39361811207875,0.251565082810763,1.56948962243652,-0.116233968090526
"KKLAA6106L","Mkunguni","Gated",-1.23160688997407,0.231782714818649,1.26587691125125,-0.182573626819387
"BEPGO7788O","Mkunguni","Gated",-0.872107039405959,-0.35124621283069,1.93925258913142,-0.0354404172363794
"SBCBG3996V","Mkunguni","Gated",0.3874000454711,0.72980935542405,1.80068933202839,-0.0657166173094569
"OCTLC8315J","Mkunguni","Gated",-0.298990984115166,-0.179806313221536,1.9019370603824,-0.0435938948455131
"HLZJH9024K","Mkunguni","Traditional",-0.806341818057326,-0.317797559315471,2.14308001170297,-0.139712775989231
"POGNI6268B","Mkunguni","Traditional",-0.754435590776448,-0.106534487455025,1.92173107980533,-0.188077722716138
"RZXYY6630A","Mkunguni","Gated",0.0382733847181272,0.359474959097031,1.87479849401946,-0.0495236967430684
"VOQQO5911Y","Mkunguni","Traditional",-1.25782097410978,0.168376555215817,1.61206065291405,-0.255740997939991
"DZVCG7861L","Mkunguni","Traditional",-0.768743694599865,-0.324521758732746,1.4841216972031,-0.283695778314164
"SHSOL8693J","Mkunguni","Traditional",0.198933482070244,-0.378254261103795,2.4393023097269,-0.0749879293842545
"TVKVS7769C","Mkunguni","Traditional",-1.50443780659188,0.28926547011617,1.54009499032664,-0.271465561900463
"KYPXK6140M","Mkunguni","Traditional",-1.0718218011818,0.00243677728143858,1.76907664401385,-0.221432858389869
"YNQZF2416V","Mkunguni","Traditional",-0.588044832549623,-0.381257226347434,1.93394343466864,-0.185409311862243
"MLDDM4872Q","Mkunguni","Gated",-0.461475227790368,-0.0762199582256643,1.57288194323188,-0.115492742853331
"ENYIT3005W","Mkunguni","Gated",-0.873703956754021,-0.572022879380645,1.65633303479789,-0.0972586020183594
"PSHNX3573Q","Mkunguni","Gated",0.226060940714444,0.61027232640127,1.9958619424041,-0.0230712210907054
"JXGSF7531D","Mkunguni","Gated",-0.63149543045368,-0.569208445505994,1.79270433077161,-0.0674613474831612
"JKLDP0685N","Mkunguni","Traditional",0.210187970257073,-0.747018642775284,2.45195082012104,-0.0722242181427193
"WNEAS2729E","Mkunguni","Gated",-1.3703605902585,0.196358071076586,1.6263109957589,-0.103818445367526
"BJYOV8298N","Mkunguni","Gated",-0.995889107216413,-0.296321819611304,1.81916443297546,-0.0616797906330495
"TNFNQ1141X","Mkunguni","Gated",-1.01242000705536,-0.165728687678927,1.59323586800408,-0.111045391430168
"OQXTJ8852T","Mkunguni","Traditional",-0.0634324181065217,-0.611704561404449,2.27322770375596,-0.111275384677654
"CTKMJ0377K","Mkunguni","Gated",-0.359134865893221,-0.176216726695227,1.81237979138473,-0.0631622411074346
"TXBBH8197C","Mkunguni","Traditional",-0.651455788964232,-0.441115395737557,1.78773440838837,-0.217356119585302
"HTDKJ3321H","Mkunguni","Gated",-0.781105479451454,-0.71046382273279,1.78049197590829,-0.07012975833706
"FQODB8547A","Mkunguni","Gated",1.12266924846771,1.68241176003087,1.89854473958702,-0.04433512008271
"PSBXS2981P","Mkunguni","Gated",2.46884485026358,6.00890779007669,1.93634488559253,-0.0360757531539765
"QOJRH2805O","Mkunguni","Traditional",-1.20806951233197,0.20136406348352,1.35860582777456,-0.311121112090341
"SMHRV3243K","Mkunguni","Gated",-0.722638430447851,-0.68000082198402,1.72117482371503,-0.0830906110559947
"ZMOKG3465C","Mkunguni","Gated",0.841738648152608,1.11194922610171,2.08215410263622,-0.00421630411958544
"RTELS3258M","Mkunguni","Traditional",-0.0506912918113657,-0.182693006460499,1.83718400767467,-0.206551336320051
"CVMFX8311W","Mkunguni","Gated",-0.563166418041411,-0.417242040848063,1.68919008478729,-0.0900793061495378
"MHKWE2562V","Mkunguni","Gated",-0.160501237461224,0.278570230226441,1.66515306886584,-0.0953314164016546
"QXABD7693D","Mkunguni","Gated",-0.84379163744777,-0.438564309050043,1.07613230938154,0.323368304198077
"QYGWY2123Q","Mkunguni","Traditional",0.313709838979923,0.523644190921636,1.7527935041961,-0.2249907395284
"SLAVP5850C","Mkunguni","Traditional",-0.197813192269561,-0.626989849299182,2.19432828657581,-0.128514980441622
"QSKQS1559B","Mkunguni","Traditional",-1.27430002748436,0.198264219921456,1.65509466528955,-0.246338026359587
"VUHTB7702O","Mkunguni","Gated",-0.762828238835016,-0.507393752119982,1.67650192389034,-0.0928516810626788
"HMTTB6642O","Mkunguni","Gated",-0.902751119970564,-0.404691749649755,1.77179529896017,-0.072029990308775
"SCSVT1841I","Mkunguni","Gated",-0.0266383545634504,0.203505968780941,1.84257144646349,-0.0565653364964085
"XGSWB5615Y","Mkunguni","Traditional",-0.789127480325412,-0.495288096865068,2.42209839712183,-0.0787470002300252
"RFBDH1862P","Mkunguni","Gated",-0.942012613872076,-0.503510543899988,2.25473842310046,0.0334935298226583
"FSUJE6647X","Mkunguni","Gated",-0.99769415782335,-0.234712558180388,2.24456146071437,0.0312698541110791
"SBTRN6539Q","Mkunguni","Gated",-0.275581559122319,-1.06468361401602,2.49657272646597,0.416466505176777
"BRDGQ4440A","Mkunguni","Gated",-0.241353574101324,-0.895723939755112,1.07852065779948,1.6671386835699
"QNUNX0355V","Mkunguni","Traditional",-0.868672755116893,-0.340161091774404,2.61376452206,-0.0368677743285674
"QGMNH3171D","Mkunguni","Gated",-1.13528465693489,-0.158507089478637,2.07494542094606,-0.00579140774862074
"OXMJD7947G","Mkunguni","Gated",-0.77827848057362,-0.44318740610762,2.1427918368534,0.00903309699525991
"WYHDP3162C","Mkunguni","Traditional",-0.0753556834690084,-0.843521116903077,2.28584017850796,-0.108519547257317
"WQJEI0169G","Mkunguni","Traditional",-1.156504919422,-0.0877456571664778,2.20159754542303,-0.126926640647635
"ZVDTS8453G","Mkunguni","Traditional",0.383636473758419,-0.383738241689826,2.25109458975542,-0.116111490595852
"EQYAS6055S","Mkunguni","Traditional",-0.789038623488331,-0.338670118727941,2.42243762920136,-0.0786728777063072
"OJING7185N","Mkunguni","Traditional",-0.251033160343473,-0.681501656967544,2.14223193150412,-0.13989808229853
"XFSJV9821A","Mkunguni","Traditional",-0.805309929626898,-0.319073862628334,2.22849380315772,-0.121049783409882
"IYOWL1733E","Mkunguni","Gated",-0.569945902998687,-0.619446621967995,2.41756982127805,0.0690723412079731
"UCCRH2632X","Mkunguni","Traditional",-0.752205812292299,-0.489794536384624,2.63411844683221,-0.0324204229054015
"WHZWC2270W","Mkunguni","Gated",-0.563253960144622,-0.81581503524132,2.06970274335322,-0.00693693766064997
"SUFWG9602M","Mkunguni","Gated",-0.50939058826238,-0.690588243695471,2.1427918368534,0.00903309699525991
"SBZRT5684U","Mkunguni","Gated",0.346887078155079,-0.107875954291089,2.33245340859432,0.0504743261656516
"BCZNK9083Z","Mkunguni","Gated",-0.37414980230568,-0.695057369676503,2.12098406031174,0.00426807761329572
"MAUVD3704Z","Mkunguni","Traditional",0.697022593812721,-0.0653356352570267,2.38709581436965,-0.0863950969956166
